@relation 'train_RF.arff-weka.filters.unsupervised.attribute.Remove-R1-3,11-12,25-28,33-35,37-weka.filters.unsupervised.attribute.AddExpression-Ea12-a1-Ndiff1_x-weka.filters.unsupervised.attribute.AddExpression-Ea14-a1-Ndiff2_x-weka.filters.unsupervised.attribute.AddExpression-Ea16-a1-Ndiff3_x-weka.filters.unsupervised.attribute.AddExpression-Ea18-a1-Ndiff4_x-weka.filters.unsupervised.attribute.AddExpression-Ea13-a2-Ndiff1_y-weka.filters.unsupervised.attribute.AddExpression-Ea15-a2-Ndiff2_y-weka.filters.unsupervised.attribute.AddExpression-Ea17-a2-Ndiff3_y-weka.filters.unsupervised.attribute.AddExpression-Ea19-a2-Ndiff4_y-weka.filters.unsupervised.attribute.Remove-R12-23-weka.filters.unsupervised.attribute.Reorder-Rfirst-11,13-last,12'

@attribute pacman_pos_x numeric
@attribute pacman_pos_y numeric
@attribute legal_North {False,True}
@attribute legal_South {False,True}
@attribute legal_East {False,True}
@attribute legal_West {False,True}
@attribute legal_Stop {False,True}
@attribute ghost1_alive {False,True}
@attribute ghost2_alive {False,True}
@attribute ghost3_alive {False,True}
@attribute ghost4_alive {False,True}
@attribute diff1_x numeric
@attribute diff2_x numeric
@attribute diff3_x numeric
@attribute diff4_x numeric
@attribute diff1_y numeric
@attribute diff2_y numeric
@attribute diff3_y numeric
@attribute diff4_y numeric
@attribute pacman_action {East,North,South,Stop,West,None}

@data
12,13,False,False,True,True,True,False,True,False,True,-11,2,-8,2,-11,0,-12,0,East
13,13,True,False,True,True,True,False,True,False,True,-12,1,-10,2,-10,0,-12,0,East
4,3,False,False,True,True,True,True,True,True,True,-3,-1,0,10,-1,-2,-2,-1,West
3,3,False,False,True,True,True,True,True,True,True,-2,1,2,11,0,-2,-2,-1,West
2,3,False,False,True,True,True,False,True,True,True,-1,1,2,12,-2,-2,-2,-2,West
1,3,False,True,True,False,True,False,True,True,True,1,3,2,13,-2,-2,-2,-2,South
1,2,True,True,False,False,True,False,True,True,True,0,2,3,13,-1,-1,-1,-1,South
1,1,True,False,True,False,True,False,True,True,True,0,3,3,13,0,0,0,0,East
2,1,False,False,True,True,True,False,True,True,True,-1,2,3,11,0,0,0,0,East
3,1,False,False,True,True,True,False,False,True,True,-1,0,2,10,0,0,0,0,East
4,1,False,False,True,True,True,False,False,False,True,-3,-1,1,9,0,0,0,0,East
5,1,False,False,True,True,True,False,False,False,True,-4,-3,0,7,1,0,0,0,East
6,1,False,False,True,True,True,False,False,False,True,-5,-5,-1,6,2,0,0,0,East
7,1,False,False,True,True,True,False,False,False,True,-6,-5,-3,6,2,0,0,0,East
8,1,False,False,True,True,True,False,False,False,True,-6,-6,-3,6,2,0,0,0,East
9,1,True,False,True,True,True,False,False,False,True,-6,-6,-3,5,2,0,0,0,North
9,2,True,True,False,False,True,False,False,False,True,-6,-7,-3,5,1,-1,-1,0,North
9,3,False,True,True,True,True,False,False,False,True,-7,-7,-2,5,0,-2,-2,0,East
10,3,False,False,True,True,True,False,False,False,True,-8,-7,-2,4,0,-2,-2,-1,East
11,3,False,False,True,True,True,False,False,False,True,-8,-7,-2,3,0,-2,-2,0,East
12,3,False,False,True,True,True,False,False,False,True,-8,-8,-2,2,0,-2,-2,0,East
13,12,True,True,True,True,True,True,True,True,True,-5,-5,7,7,5,7,5,7,West
12,12,True,True,True,True,True,True,True,True,True,-4,-4,8,8,5,7,5,7,West
11,12,True,False,True,True,True,True,True,True,True,-4,-3,8,10,5,7,5,7,West
10,12,True,False,True,True,True,True,True,True,True,-3,-1,8,11,6,7,5,7,West
9,12,True,False,True,True,True,True,True,True,True,-2,0,8,13,7,7,5,7,West
8,12,True,False,True,True,True,True,True,True,True,-1,1,10,15,6,6,5,7,West
7,12,True,True,True,True,True,True,True,True,True,1,1,12,17,6,6,5,7,North
7,13,False,True,True,True,True,True,True,True,True,2,1,12,18,5,5,4,6,West
6,13,True,True,True,True,True,True,True,True,True,4,2,14,19,5,5,4,6,North
6,14,True,True,False,True,True,True,True,True,True,4,2,15,20,3,3,3,5,North
6,15,False,True,True,True,True,True,True,True,True,4,1,15,20,3,2,3,4,West
5,15,True,True,True,True,True,True,True,True,True,4,2,16,20,3,2,4,4,North
5,16,True,True,False,True,True,True,True,True,True,3,2,17,20,2,2,3,4,North
5,17,True,True,True,True,True,True,True,True,True,4,1,18,20,1,1,2,2,East
6,17,True,False,True,True,True,True,True,True,True,3,1,17,19,0,1,3,3,East
7,17,True,False,True,True,True,True,True,True,True,1,-1,16,18,0,1,4,4,East
8,17,True,False,True,True,True,False,True,True,True,-7,-2,14,17,-16,2,4,3,West
7,17,True,False,True,True,True,False,True,True,True,-6,-1,16,18,-16,1,4,2,West
6,17,True,False,True,True,True,False,False,True,True,-5,-3,17,19,-16,-16,3,3,East
7,17,True,False,True,True,True,False,False,True,True,-6,-4,16,18,-16,-16,2,2,East
8,17,True,False,True,True,True,False,False,True,True,-7,-5,16,17,-16,-16,2,2,East
9,17,True,False,True,True,True,False,False,True,True,-8,-6,16,15,-16,-16,2,2,East
10,17,True,False,True,True,True,False,False,True,True,-9,-7,14,14,-16,-16,2,1,East
11,17,True,False,True,True,True,False,False,True,True,-10,-8,13,12,-16,-16,1,1,East
12,17,True,False,False,True,True,False,False,True,True,-11,-9,12,11,-16,-16,2,2,North
12,18,True,True,True,True,True,False,False,True,True,-11,-9,11,12,-17,-17,1,1,East
13,18,False,False,True,True,True,False,False,True,True,-12,-10,11,11,-17,-17,1,1,East
14,18,False,False,True,True,True,False,False,True,True,-13,-11,10,10,-17,-17,1,0,East
15,18,True,True,True,True,True,False,False,True,True,-14,-12,8,8,-17,-17,1,0,East
16,18,True,True,True,True,True,False,False,True,True,-15,-13,7,7,-17,-17,2,-1,East
17,18,True,True,True,True,True,False,False,True,True,-16,-14,7,6,-17,-17,2,-1,East
18,18,True,True,True,True,True,False,False,True,True,-17,-15,6,6,-17,-17,2,-1,East
19,18,True,True,True,True,True,False,False,True,True,-18,-16,4,5,-17,-17,2,0,East
20,18,True,True,True,True,True,False,False,True,True,-19,-17,4,4,-17,-17,2,0,East
21,18,True,True,True,True,True,False,False,True,True,-20,-18,3,4,-17,-17,3,0,East
22,18,True,True,True,True,True,False,False,True,True,-21,-19,2,3,-17,-17,2,-1,East
23,18,True,True,True,True,True,False,False,True,True,-22,-20,1,2,-17,-17,1,0,East
24,18,True,True,True,True,True,False,False,True,False,-23,-21,0,-17,-17,-17,1,-17,North
13,12,True,True,True,True,True,True,True,True,True,-5,-5,7,7,5,7,5,7,West
12,12,True,True,True,True,True,True,True,True,True,-3,-3,7,8,5,7,5,7,West
11,12,True,False,True,True,True,True,True,True,True,-3,-3,7,9,5,7,5,7,West
10,12,True,False,True,True,True,True,True,True,True,-1,-1,7,11,5,7,5,7,West
9,12,True,False,True,True,True,True,True,True,True,-1,0,9,12,5,7,5,7,West
8,12,True,False,True,True,True,True,True,True,True,0,0,11,13,5,7,5,6,North
8,13,False,True,True,True,True,True,True,True,True,0,0,10,13,5,6,4,6,West
7,13,False,True,True,True,True,True,True,True,True,1,2,11,13,6,6,5,6,West
6,13,True,True,True,True,True,True,True,True,True,2,4,12,14,6,6,5,5,North
6,14,True,True,False,True,True,True,True,True,True,2,4,12,14,4,4,4,3,North
6,15,False,True,True,True,True,True,True,True,True,2,4,13,13,3,2,3,2,West
5,15,True,True,True,True,True,True,True,True,True,2,6,14,15,3,2,3,2,North
5,16,True,True,False,True,True,True,True,True,True,2,6,13,16,3,1,2,1,North
5,17,True,True,True,True,True,True,True,True,True,3,5,13,16,2,0,2,0,East
6,17,True,False,True,True,True,True,True,True,True,3,4,12,15,2,0,1,0,East
7,17,True,False,True,True,True,True,True,True,True,2,3,12,14,2,1,1,0,East
8,17,True,False,True,True,True,True,True,True,True,1,3,11,14,2,1,2,0,East
9,17,True,False,True,True,True,True,True,True,True,0,1,10,12,2,1,2,0,North
9,18,True,True,True,True,True,False,True,True,True,-8,1,11,12,-17,1,1,0,East
10,18,True,True,True,True,True,False,True,True,True,-9,1,11,10,-17,1,1,0,East
11,18,True,True,True,True,True,False,True,True,True,-10,-1,10,9,-17,1,0,-1,West
10,18,True,True,True,True,True,False,True,True,True,-9,0,12,9,-17,1,0,-1,North
10,19,False,True,True,True,True,False,False,True,True,-9,-7,11,9,-18,-18,-1,-1,East
11,19,False,True,True,True,True,False,False,True,True,-10,-8,10,8,-18,-18,-2,-2,East
12,19,False,True,False,True,True,False,False,True,True,-11,-9,9,7,-18,-18,-1,-2,South
12,18,True,True,True,True,True,False,False,True,True,-11,-9,10,7,-17,-17,0,-1,East
13,18,False,False,True,True,True,False,False,True,True,-12,-10,8,6,-17,-17,0,0,East
14,18,False,False,True,True,True,False,False,True,True,-13,-11,7,4,-17,-17,1,0,East
15,18,True,True,True,True,True,False,False,True,True,-14,-12,6,3,-17,-17,0,1,East
16,18,True,True,True,True,True,False,False,True,True,-15,-13,4,2,-17,-17,0,0,East
17,18,True,True,True,True,True,False,False,True,True,-16,-14,3,2,-17,-17,0,0,East
18,18,True,True,True,True,True,False,False,True,False,-17,-15,2,-11,-17,-17,0,-17,East
19,18,True,True,True,True,True,False,False,True,False,-18,-16,1,-12,-17,-17,-1,-17,East
13,12,True,True,True,True,True,True,True,True,True,-5,-5,7,7,5,7,5,7,West
12,12,True,True,True,True,True,True,True,True,True,-5,-3,9,8,5,7,5,7,West
11,12,True,False,True,True,True,True,True,True,True,-5,-1,11,9,5,7,5,6,West
10,12,True,False,True,True,True,True,True,True,True,-4,1,13,9,5,7,5,6,West
9,12,True,False,True,True,True,True,True,True,True,-3,2,14,11,5,6,5,6,West
8,12,True,False,True,True,True,True,True,True,True,-1,2,16,12,5,6,5,7,West
7,12,True,True,True,True,True,True,True,True,True,1,3,17,13,5,6,4,6,North
7,13,False,True,True,True,True,True,True,True,True,2,3,17,13,4,6,3,6,West
6,13,True,True,True,True,True,True,True,True,True,3,4,19,13,5,6,3,6,North
6,14,True,True,False,True,True,True,True,True,True,3,5,19,13,4,5,3,4,North
6,15,False,True,True,True,True,True,True,True,True,3,4,19,13,4,4,2,4,West
5,15,True,True,True,True,True,True,True,True,True,4,5,19,13,4,4,2,4,North
5,16,True,True,False,True,True,True,True,True,True,4,5,18,14,3,3,1,3,North
5,17,True,True,True,True,True,True,True,True,True,4,4,19,13,1,2,0,2,East
6,17,True,False,True,True,True,True,True,True,True,3,2,18,13,1,2,-1,2,East
7,17,True,False,True,True,True,True,True,True,True,2,1,17,11,2,1,-1,2,East
8,17,True,False,True,True,True,True,True,True,True,2,0,16,10,2,2,-2,1,North
8,18,True,True,True,True,True,True,True,True,True,2,1,15,11,0,1,-3,0,East
9,18,True,True,True,True,True,True,True,True,True,2,-1,14,10,0,1,-4,-1,East
10,18,True,True,True,True,True,True,True,True,True,1,-3,13,9,1,1,-5,0,East
11,18,True,True,True,True,True,False,True,True,True,-10,-5,12,8,-17,1,-4,-1,West
10,18,True,True,True,True,True,False,True,True,True,-9,-5,13,9,-17,1,-3,0,West
9,18,True,True,True,True,True,False,True,True,True,-8,-4,14,9,-17,0,-4,0,West
8,18,True,True,True,True,True,False,True,True,True,-7,-3,15,9,-17,1,-4,0,West
7,18,True,True,True,True,True,False,True,True,True,-6,-1,16,9,-17,1,-4,0,West
6,18,True,True,True,True,True,False,True,True,True,-5,0,17,10,-17,1,-3,1,North
6,19,False,True,True,True,True,False,False,True,True,-5,-3,16,9,-18,-18,-4,0,East
7,19,False,True,True,True,True,False,False,True,True,-6,-4,15,8,-18,-18,-4,0,East
8,19,False,True,True,True,True,False,False,True,True,-7,-5,15,8,-18,-18,-4,0,East
9,19,False,True,True,True,True,False,False,True,True,-8,-6,14,7,-18,-18,-4,-1,East
10,19,False,True,True,True,True,False,False,True,True,-9,-7,13,5,-18,-18,-3,-1,East
11,19,False,True,True,True,True,False,False,True,True,-10,-8,12,5,-18,-18,-3,-1,East
12,19,False,True,False,True,True,False,False,True,True,-11,-9,12,4,-18,-18,-3,-1,South
12,18,True,True,True,True,True,False,False,True,True,-11,-9,12,3,-17,-17,-1,0,East
13,18,False,False,True,True,True,False,False,True,True,-12,-10,10,2,-17,-17,-1,0,East
14,18,False,False,True,True,True,False,False,True,True,-13,-11,9,2,-17,-17,-2,0,East
15,18,True,True,True,True,True,False,False,True,True,-14,-12,8,2,-17,-17,-3,0,East
16,18,True,True,True,True,True,False,False,True,True,-15,-13,7,1,-17,-17,-2,-1,East
17,18,True,True,True,True,True,False,False,True,True,-16,-14,6,-1,-17,-17,-3,-1,West
16,18,True,True,True,True,True,False,False,True,True,-15,-13,7,-1,-17,-17,-4,-1,West
15,18,True,True,True,True,True,False,False,True,True,-14,-12,8,1,-17,-17,-4,-1,East
16,18,True,True,True,True,True,False,False,True,True,-15,-13,6,1,-17,-17,-4,-1,East
17,18,True,True,True,True,True,False,False,True,True,-16,-14,5,-1,-17,-17,-5,-1,West
16,18,True,True,True,True,True,False,False,True,True,-15,-13,5,-1,-17,-17,-5,-1,West
15,18,True,True,True,True,True,False,False,True,True,-14,-12,5,0,-17,-17,-5,-1,South
15,17,True,False,True,False,True,False,False,True,False,-14,-12,4,-8,-16,-16,-4,-16,East
16,17,True,False,True,True,True,False,False,True,False,-15,-13,2,-9,-16,-16,-4,-16,East
17,17,True,False,True,True,True,False,False,True,False,-16,-14,1,-10,-16,-16,-5,-16,East
18,17,True,False,True,True,True,False,False,True,False,-17,-15,0,-11,-16,-16,-5,-16,East
19,17,True,False,True,True,True,False,False,True,False,-18,-16,-1,-12,-16,-16,-6,-16,East
20,17,True,False,True,True,True,False,False,True,False,-19,-17,-2,-13,-16,-16,-5,-16,East
21,17,True,False,True,True,True,False,False,True,False,-20,-18,-4,-14,-16,-16,-5,-16,East
22,17,True,False,True,True,True,False,False,True,False,-21,-19,-5,-15,-16,-16,-5,-16,East
23,17,True,True,True,True,True,False,False,True,False,-22,-20,-5,-16,-16,-16,-5,-16,South
23,16,True,True,True,False,True,False,False,True,False,-22,-20,-5,-16,-15,-15,-3,-15,South
23,15,True,True,True,True,True,False,False,True,False,-22,-20,-6,-16,-14,-14,-2,-14,West
22,15,False,True,True,True,True,False,False,True,False,-21,-19,-4,-15,-14,-14,-2,-14,West
21,15,False,True,True,True,True,False,False,True,False,-20,-18,-3,-14,-14,-14,-2,-14,South
21,14,True,True,True,False,True,False,False,True,False,-20,-18,-4,-14,-13,-13,-1,-13,South
21,13,True,True,True,True,True,False,False,True,False,-20,-18,-5,-14,-12,-12,0,-12,West
20,13,False,True,True,True,True,False,False,True,False,-19,-17,-4,-13,-12,-12,0,-12,West
19,13,False,True,True,True,True,False,False,True,False,-18,-16,-2,-12,-12,-12,0,-12,West
18,13,False,True,True,True,True,False,False,True,False,-17,-15,-2,-11,-12,-12,0,-12,West
9,1,False,False,True,True,True,True,True,True,True,-1,1,2,8,4,4,4,6,West
8,1,True,False,True,True,True,True,True,True,True,0,2,3,9,4,4,4,6,North
8,2,True,True,False,False,True,True,True,True,True,0,2,3,9,3,3,3,5,North
8,3,False,True,True,False,True,True,True,True,True,0,2,3,9,2,2,2,4,East
9,3,True,False,True,True,True,True,True,True,True,-1,1,2,8,2,2,2,4,North
9,4,True,True,False,False,True,True,True,True,True,-1,1,2,8,1,1,1,3,North
9,5,True,True,True,True,True,True,True,True,True,-1,1,2,8,0,0,0,2,West
8,5,False,False,True,True,True,False,True,True,True,-7,2,3,9,-4,0,0,2,East
9,5,True,True,True,True,True,False,True,True,True,-8,1,2,8,-4,0,0,2,East
10,5,True,False,True,True,True,False,False,True,True,-9,-7,1,7,-4,-4,0,2,East
11,5,False,False,False,True,True,False,False,False,True,-10,-8,-6,6,-4,-4,-4,2,West
10,5,True,False,True,True,True,False,False,False,True,-9,-7,-5,7,-4,-4,-4,2,North
10,6,True,True,False,True,True,False,False,False,True,-9,-7,-5,7,-5,-5,-5,1,North
10,7,False,True,True,True,True,False,False,False,True,-9,-7,-5,7,-6,-6,-6,0,East
11,7,False,False,True,True,True,False,False,False,True,-10,-8,-6,6,-6,-6,-6,0,East
12,7,False,False,True,True,True,False,False,False,True,-11,-9,-7,5,-6,-6,-6,0,East
13,7,False,True,False,True,True,False,False,False,True,-12,-10,-8,4,-6,-6,-6,0,South
13,6,True,True,False,False,True,False,False,False,True,-12,-10,-8,4,-5,-5,-5,1,South
13,5,True,True,True,False,True,False,False,False,True,-12,-10,-8,4,-4,-4,-4,2,East
14,5,False,False,True,True,True,False,False,False,True,-13,-11,-9,3,-4,-4,-4,2,East
15,5,True,False,True,True,True,False,False,False,True,-14,-12,-10,2,-4,-4,-4,2,North
15,6,True,True,False,False,True,False,False,False,True,-14,-12,-10,2,-5,-5,-5,1,North
15,7,False,True,True,False,True,False,False,False,True,-14,-12,-10,2,-6,-6,-6,0,East
16,7,False,False,True,True,True,False,False,False,True,-15,-13,-11,1,-6,-6,-6,0,East
8,1,True,False,True,True,True,True,True,True,True,-7,-7,2,9,0,4,4,0,West
7,1,True,False,True,True,True,True,True,True,True,-5,-6,3,10,0,4,4,0,West
6,1,False,False,True,True,True,True,True,True,True,-4,-5,3,11,0,3,4,0,West
5,1,True,False,True,True,True,True,True,True,True,-4,-4,4,12,0,3,4,0,West
4,1,False,False,True,True,True,True,True,True,True,-3,-3,5,13,0,2,4,0,West
3,1,False,False,True,True,True,True,True,True,True,-2,-2,6,14,0,3,4,1,West
2,1,False,False,True,True,True,False,True,True,True,-1,-1,8,15,0,3,4,2,West
1,1,True,False,True,False,True,False,True,True,True,0,0,8,16,1,2,4,1,North
1,2,True,True,False,False,True,False,True,True,True,0,0,9,16,-1,1,3,0,North
1,3,True,True,False,False,True,False,False,True,True,0,3,10,16,-1,-2,2,0,North
1,4,True,True,False,False,True,False,False,True,True,0,2,10,16,-3,-3,1,0,North
1,5,False,True,True,False,True,False,False,True,True,0,2,11,16,-4,-4,0,0,East
2,5,False,False,True,True,True,False,False,True,True,-1,1,10,15,-3,-4,-1,-1,East
3,5,False,True,True,True,True,False,False,True,True,-2,0,9,14,-3,-4,-2,-1,East
4,5,False,False,True,True,True,False,False,True,True,-3,0,8,13,-2,-4,-2,0,East
5,5,False,True,True,True,True,False,False,True,True,-4,-2,7,11,-3,-4,-2,0,East
6,5,False,False,True,True,True,False,False,True,True,-5,-3,6,11,-2,-4,-2,0,East
7,5,False,False,True,True,True,False,False,True,True,-6,-5,5,9,-1,-4,-2,0,East
8,5,False,False,True,True,True,False,False,True,True,-7,-7,4,8,-1,-4,-1,0,East
9,5,False,False,True,True,True,False,False,True,True,-8,-7,3,8,-2,-4,-2,0,East
10,5,False,False,True,True,True,False,False,True,True,-9,-7,2,7,-1,-4,-1,-1,East
11,5,False,False,True,True,True,False,False,True,True,-10,-8,1,6,0,-4,-2,-1,East
12,5,False,True,True,True,True,False,False,True,True,-11,-9,0,5,0,-4,-3,-1,South
12,4,True,True,False,False,True,False,False,True,True,-10,-9,0,5,1,-3,-1,-1,South
12,3,True,True,False,False,True,False,False,False,True,-10,-10,-6,5,2,-2,-2,-1,North
12,4,True,True,False,False,True,False,False,False,True,-9,-11,-5,5,1,-3,-3,-2,North
12,5,False,True,True,True,True,False,False,False,True,-10,-11,-6,5,0,-3,-4,-2,East
13,5,False,False,True,True,True,False,False,False,True,-11,-12,-8,4,0,-4,-4,-3,East
14,5,False,True,True,True,True,False,False,False,True,-12,-13,-9,3,0,-4,-4,-4,East
15,5,False,False,True,True,True,False,False,False,True,-12,-14,-10,2,0,-3,-3,-4,East
16,5,False,False,True,True,True,False,False,False,True,-13,-15,-11,1,-1,-3,-2,-3,East
17,5,False,True,False,True,True,False,False,False,True,-14,-16,-12,0,-2,-4,-1,-4,South
17,4,True,True,False,False,True,False,False,False,True,-14,-15,-12,0,0,-3,1,-2,South
1,11,False,True,True,False,True,True,True,True,True,5,5,7,13,-6,-2,0,-5,East
2,11,False,False,True,True,True,True,True,True,True,4,4,7,12,-6,-2,0,-5,East
3,11,False,False,True,True,True,True,True,True,True,4,3,5,11,-6,-1,0,-6,East
4,11,False,False,True,True,True,True,True,True,True,4,2,3,9,-6,-2,0,-6,East
5,11,False,True,True,True,True,True,True,True,True,3,2,3,7,-5,-2,0,-6,East
6,11,False,True,True,True,True,True,True,True,True,3,1,3,7,-5,-3,0,-6,East
7,11,False,False,True,True,True,True,True,True,True,2,-1,2,6,-6,-3,0,-6,East
8,11,False,False,True,True,True,True,True,False,True,1,-1,-3,5,-6,-3,-10,-6,West
7,11,False,False,True,True,True,True,True,False,True,1,0,-2,6,-6,-2,-10,-6,West
6,11,False,True,True,True,True,True,True,False,True,1,2,-1,7,-6,-2,-10,-7,South
6,10,True,True,False,True,True,True,True,False,True,1,3,-1,8,-6,-1,-9,-6,South
6,9,True,True,True,True,True,True,True,False,True,1,4,-1,7,-6,0,-8,-5,East
7,9,False,True,True,True,True,True,True,False,True,1,3,-2,7,-6,-1,-8,-5,East
8,9,False,True,True,True,True,True,True,False,True,0,1,-3,6,-6,-1,-8,-5,East
9,9,False,True,True,True,True,True,True,False,True,0,1,-4,5,-6,-1,-8,-4,East
10,9,True,True,True,True,True,True,True,False,True,-2,-1,-5,4,-6,-1,-8,-5,West
9,9,False,True,True,True,True,True,True,False,True,0,-1,-4,5,-6,-1,-8,-5,West
8,9,False,True,True,True,True,True,False,False,True,2,-5,-3,6,-6,-8,-8,-6,East
9,9,False,True,True,True,True,True,False,False,True,0,-6,-4,5,-6,-8,-8,-5,South
9,8,True,True,True,True,True,True,False,False,True,0,-6,-4,5,-4,-7,-7,-3,South
9,7,True,True,True,True,True,True,False,False,True,0,-6,-4,4,-2,-6,-6,-2,South
9,6,True,True,True,True,True,True,False,False,True,0,-6,-4,4,-2,-5,-5,-1,South
9,5,True,True,True,True,True,True,False,False,True,1,-6,-4,4,-1,-4,-4,0,East
10,5,True,True,True,True,True,True,False,False,True,0,-7,-5,2,-2,-4,-4,0,South
10,4,True,True,True,True,True,True,False,False,True,-1,-7,-5,1,-1,-3,-3,1,West
9,4,True,True,True,True,True,True,False,False,True,0,-6,-4,1,-1,-3,-3,1,South
9,3,True,False,True,True,True,False,False,False,True,-8,-6,-4,2,-2,-2,-2,2,East
10,3,True,False,True,True,True,False,False,False,True,-9,-7,-5,1,-2,-2,-2,2,East
11,3,True,False,False,True,True,False,False,False,True,-10,-8,-6,1,-2,-2,-2,2,North
11,4,True,True,False,True,True,False,False,False,True,-10,-8,-6,1,-3,-3,-3,1,North
11,5,False,True,True,True,True,False,False,False,True,-10,-8,-6,2,-4,-4,-4,0,East
12,5,False,False,True,True,True,False,False,False,True,-11,-9,-7,1,-4,-4,-4,0,East
1,18,False,True,True,False,True,True,True,True,True,4,10,16,24,-9,-15,-12,-11,South
1,17,True,True,False,False,True,True,True,True,True,4,9,16,24,-7,-14,-11,-10,South
1,16,True,True,True,False,True,True,True,True,True,4,8,16,24,-7,-13,-11,-8,South
1,15,True,True,True,False,True,True,True,True,True,4,7,16,25,-5,-12,-9,-7,South
1,14,True,True,True,False,True,True,True,True,True,4,8,16,26,-5,-11,-8,-6,South
1,13,True,True,False,False,True,True,True,True,True,4,7,17,26,-3,-10,-7,-5,South
1,12,True,True,True,False,True,True,True,True,True,4,8,17,27,-2,-9,-6,-4,South
1,11,True,True,False,False,True,True,True,True,True,4,8,18,26,-1,-8,-5,-3,South
1,10,True,True,False,False,True,True,True,True,True,4,7,18,27,-1,-7,-4,-2,South
1,9,True,True,False,False,True,True,True,True,True,5,6,17,27,0,-6,-3,-1,South
1,8,True,True,False,False,True,True,True,True,True,5,7,17,27,2,-5,-2,-1,South
1,7,True,True,False,False,True,True,True,True,True,4,7,17,26,3,-3,-1,0,South
1,6,True,True,True,False,True,True,True,True,True,5,7,17,27,4,-1,-1,1,East
2,6,False,True,True,True,True,True,True,True,True,3,6,16,26,4,0,0,1,East
3,6,True,True,True,True,True,True,True,True,True,3,6,15,25,4,0,-1,1,East
4,6,True,True,True,True,True,True,True,True,True,1,4,14,24,4,0,-2,0,East
5,6,True,True,True,True,True,True,True,True,True,0,4,13,23,4,0,-3,0,North
5,7,True,True,True,True,True,True,True,True,True,-1,4,13,23,3,-2,-3,0,West
4,7,True,True,True,True,True,True,True,True,True,0,5,14,23,3,-1,-4,0,North
4,8,True,True,True,True,True,True,True,True,True,1,5,14,23,2,-3,-5,-2,East
5,8,True,True,True,True,True,True,True,True,True,0,5,14,23,2,-3,-5,-2,North
5,9,True,True,True,True,True,True,True,True,True,0,6,14,23,1,-4,-6,-4,North
5,10,False,True,True,True,True,False,True,True,True,-4,6,14,23,-9,-5,-6,-5,East
6,10,False,True,False,True,True,False,True,True,True,-5,5,14,21,-9,-4,-6,-5,South
6,9,True,True,False,True,True,False,True,True,True,-5,5,15,20,-8,-3,-5,-4,South
6,8,True,True,False,True,True,False,True,True,True,-5,4,14,20,-7,-2,-4,-3,South
6,7,True,True,False,True,True,False,True,True,True,-5,4,13,21,-6,-1,-3,-2,South
6,6,True,False,True,True,True,False,True,True,True,-5,4,13,20,-5,0,-1,-1,East
7,6,False,False,True,True,True,False,True,True,True,-6,2,12,19,-5,0,0,-1,East
8,6,True,True,True,True,True,False,True,True,True,-7,1,10,18,-5,0,0,-2,East
9,6,True,True,True,True,True,False,False,True,True,-8,-6,10,17,-5,-5,0,-1,East
10,6,True,True,True,True,True,False,False,True,True,-9,-7,10,16,-5,-5,0,0,East
11,6,True,True,False,True,True,False,False,True,True,-10,-8,9,15,-5,-5,0,1,North
11,7,True,True,False,True,True,False,False,True,True,-10,-8,8,15,-6,-6,-1,-1,North
11,8,True,True,False,True,True,False,False,True,True,-10,-8,9,14,-7,-7,-2,-2,North
11,9,True,True,False,True,True,False,False,True,True,-10,-8,9,14,-8,-8,-3,-3,North
11,10,True,True,False,True,True,False,False,True,True,-10,-8,9,14,-9,-9,-5,-3,North
11,11,True,True,False,True,True,False,False,True,True,-10,-8,9,13,-10,-10,-7,-4,North
11,12,False,True,True,True,True,False,False,True,True,-10,-8,10,13,-11,-11,-8,-4,East
12,12,False,False,True,True,True,False,False,True,True,-11,-9,9,12,-11,-11,-8,-3,East
13,12,False,True,True,True,True,False,False,True,True,-12,-10,9,12,-11,-11,-8,-3,East
14,12,True,True,True,True,True,False,False,True,True,-13,-11,8,11,-11,-11,-8,-3,East
15,12,False,True,True,True,True,False,False,True,True,-14,-12,8,10,-11,-11,-8,-4,East
16,12,False,True,True,True,True,False,False,True,True,-15,-13,8,8,-11,-11,-8,-4,East
17,12,True,True,True,True,True,False,False,True,True,-16,-14,6,8,-11,-11,-8,-4,East
18,12,True,True,True,True,True,False,False,True,True,-17,-15,4,7,-11,-11,-8,-5,East
19,12,True,True,True,True,True,False,False,True,True,-18,-16,2,6,-11,-11,-8,-4,East
20,12,True,True,False,True,True,False,False,True,True,-19,-17,2,5,-11,-11,-8,-3,South
20,11,True,True,False,True,True,False,False,True,True,-19,-17,3,5,-10,-10,-7,-3,South
20,10,True,False,True,True,True,False,False,True,True,-19,-17,3,5,-9,-9,-5,-2,East
21,10,False,False,True,True,True,False,False,True,True,-20,-18,2,3,-9,-9,-4,-2,East
22,10,True,False,True,True,True,False,False,True,True,-21,-19,1,2,-9,-9,-3,-1,East
23,10,True,True,True,True,True,False,False,True,True,-22,-20,0,2,-9,-9,-3,-1,South
23,9,True,True,True,False,True,False,False,True,True,-22,-20,1,3,-8,-8,-2,0,East
24,9,True,True,True,True,True,False,False,True,True,-23,-21,0,3,-8,-8,-2,0,South
24,8,True,True,True,True,True,False,False,True,True,-23,-21,0,3,-7,-7,-2,1,South
24,7,True,True,True,True,True,False,False,True,True,-23,-21,-1,3,-6,-6,-1,2,West
