@relation 'training_keyboard.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute ghost1_alive=True numeric
@attribute ghost2_alive=True numeric
@attribute ghost3_alive=True numeric
@attribute ghost4_alive=True numeric
@attribute ghost1_dist numeric
@attribute ghost2_dist numeric
@attribute ghost3_dist numeric
@attribute ghost4_dist numeric
@attribute pacdots_remaining numeric
@attribute nearestpacdot_dist numeric
@attribute currentTickScore numeric
@attribute nextTickScore numeric

@data
1,1,1,1,0.285714,0.269231,0.121212,0.324324,0.292576,0.222222,0.030248,89
1,1,1,1,0.285714,0.192308,0.090909,0.27027,0.292576,0.166667,0.02999,88
1,1,1,1,0.190476,0.115385,0.090909,0.216216,0.292576,0.111111,0.029731,87
1,1,1,1,0.190476,0.115385,0.151515,0.27027,0.292576,0.166667,0.029473,86
1,1,1,1,0.142857,0.115385,0.151515,0.27027,0.292576,0.111111,0.029214,185
1,1,1,1,0.095238,0.153846,0.151515,0.297297,0.28821,0.111111,0.054809,484
0,1,1,1,0,0.230769,0.151515,0.324324,0.283843,0.111111,0.13211,583
0,1,1,1,0,0.269231,0.151515,0.351351,0.279476,0.111111,0.157704,682
0,1,1,1,0,0.307692,0.212121,0.351351,0.275109,0.111111,0.183299,781
0,1,1,1,0,0.346154,0.272727,0.378378,0.270742,0.111111,0.208893,780
