@RELATION training_keyboard.arff

   @ATTRIBUTE ticks NUMERIC
   @ATTRIBUTE screen_dim_x NUMERIC
   @ATTRIBUTE screen_dim_y NUMERIC
   @ATTRIBUTE pacman_pos_x NUMERIC
   @ATTRIBUTE pacman_pos_y NUMERIC
   @ATTRIBUTE legal_North {False, True}
   @ATTRIBUTE legal_South {False, True}
   @ATTRIBUTE legal_East {False, True}
   @ATTRIBUTE legal_West {False, True}
   @ATTRIBUTE legal_Stop {False, True}
   @ATTRIBUTE pacman_dir {East, North, South, Stop, West}
   @ATTRIBUTE ghost_num NUMERIC
   @ATTRIBUTE ghost1_alive {False, True}
   @ATTRIBUTE ghost2_alive {False, True}
   @ATTRIBUTE ghost3_alive {False, True}
   @ATTRIBUTE ghost4_alive {False, True}
   @ATTRIBUTE ghost1_x NUMERIC
   @ATTRIBUTE ghost1_y NUMERIC
   @ATTRIBUTE ghost2_x NUMERIC
   @ATTRIBUTE ghost2_y NUMERIC
   @ATTRIBUTE ghost3_x NUMERIC
   @ATTRIBUTE ghost3_y NUMERIC
   @ATTRIBUTE ghost4_x NUMERIC
   @ATTRIBUTE ghost4_y NUMERIC
   @ATTRIBUTE ghost1_dir {East, North, South, Stop, West, None}
   @ATTRIBUTE ghost2_dir {East, North, South, Stop, West, None}
   @ATTRIBUTE ghost3_dir {East, North, South, Stop, West, None}
   @ATTRIBUTE ghost4_dir {East, North, South, Stop, West, None}
   @ATTRIBUTE ghost1_dist NUMERIC
   @ATTRIBUTE ghost2_dist NUMERIC
   @ATTRIBUTE ghost3_dist NUMERIC
   @ATTRIBUTE ghost4_dist NUMERIC
   @ATTRIBUTE pacdots_remaining NUMERIC
   @ATTRIBUTE nearestpacdot_dist NUMERIC
   @ATTRIBUTE currentTickScore NUMERIC
   @ATTRIBUTE pacman_action {East, North, South, Stop, West, None}
   @ATTRIBUTE nextTickScore NUMERIC

   @data
49, 20, 9, 14, 5, False, False, True, True, True, East, 4, False, False, False, True, 1, 7, 3, 2, 3, 4, 18, 5, West, North, North, East, 15, 14, 12, 4, 43, 1, 3052, East, 3151
50, 20, 9, 15, 5, True, False, True, True, True, East, 4, False, False, False, True, 1, 7, 3, 1, 3, 5, 18, 5, West, South, North, West, 16, -1, 12, 2, 42, 1, 3151, East, 3250
51, 20, 9, 16, 5, False, True, True, True, True, East, 4, False, False, False, True, 1, 6, 4, 1, 3, 5, 17, 5, South, East, North, East, 16, -1, 13, 2, 41, 1, 3250, East, 3349
52, 20, 9, 17, 5, False, False, True, True, True, East, 4, False, False, False, True, 1, 7, 3, 1, 4, 5, 18, 5, North, West, East, North, 18, -1, 13, 2, 40, 1, 3349, East, 3548
1, 28, 27, 14, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 10, 13, 13, 13, 14, 13, 17, 13, None, None, None, None, 16, 13, 12, 15, 229, 1, 0, Stop, -1
2, 28, 27, 14, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 10, 13, 14, 13, 14, 14, 17, 13, Stop, East, North, West, 16, 12, 13, 14, 229, 1, -1, Stop, -2
3, 28, 27, 14, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 10, 13, 14, 14, 13, 14, 16, 13, Stop, North, West, West, 16, 13, 14, 14, 229, 1, -2, Stop, -3
4, 28, 27, 14, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 10, 13, 14, 15, 13, 13, 16, 13, Stop, North, South, East, 16, 14, 13, 15, 229, 1, -3, Stop, -4
5, 28, 27, 14, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 11, 13, 15, 15, 13, 14, 17, 13, East, East, North, East, 15, 15, 14, 15, 229, 1, -4, Stop, -5
6, 28, 27, 14, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 11, 13, 16, 15, 13, 15, 17, 13, East, East, North, West, 15, 16, 15, 14, 229, 1, -5, West, 94
7, 28, 27, 13, 1, False, False, True, True, True, West, 4, True, True, True, True, 12, 13, 15, 15, 12, 15, 16, 13, East, West, West, West, 13, 16, 15, 14, 228, 1, 94, West, 193
8, 28, 27, 12, 1, True, False, True, True, True, West, 4, True, True, True, True, 13, 13, 15, 16, 11, 15, 15, 13, East, North, West, West, 13, 18, 15, 15, 227, 1, 193, North, 292
9, 28, 27, 12, 2, True, True, False, False, True, North, 4, True, True, True, True, 14, 13, 15, 17, 12, 15, 15, 13, East, North, East, West, 13, 18, 13, 14, 226, 1, 292, North, 391
10, 28, 27, 12, 3, False, True, False, True, True, North, 4, True, True, True, True, 13, 13, 15, 16, 12, 15, 15, 13, West, South, East, West, 11, 16, 12, 12, 225, 1, 391, West, 490
11, 28, 27, 11, 3, False, False, True, True, True, West, 4, True, True, True, True, 13, 13, 15, 15, 12, 16, 14, 13, West, South, North, East, 12, 16, 14, 14, 224, 1, 490, West, 589
12, 28, 27, 10, 3, False, False, True, True, True, West, 4, True, True, True, True, 12, 13, 15, 15, 12, 15, 15, 13, West, South, South, West, 12, 17, 14, 14, 223, 1, 589, West, 688
13, 28, 27, 9, 3, True, False, True, False, True, West, 4, True, True, True, True, 13, 13, 15, 15, 12, 16, 14, 13, East, South, North, North, 14, 18, 16, 16, 222, 1, 688, North, 787
14, 28, 27, 9, 4, True, True, False, False, True, North, 4, True, True, True, True, 13, 13, 14, 15, 12, 15, 14, 14, East, West, South, West, 13, 16, 14, 14, 221, 1, 787, North, 886
15, 28, 27, 9, 5, True, True, False, False, True, North, 4, True, True, True, True, 14, 13, 13, 15, 11, 15, 13, 14, East, West, West, East, 13, 14, 12, 14, 220, 1, 886, North, 985
16, 28, 27, 9, 6, False, True, True, True, True, North, 4, True, True, True, True, 14, 13, 12, 15, 11, 15, 14, 14, East, West, West, East, 12, 12, 11, 13, 219, 1, 985, West, 1084
17, 28, 27, 8, 6, False, False, True, True, True, West, 4, True, True, True, True, 14, 14, 12, 15, 10, 15, 14, 14, North, West, West, South, 14, 13, 11, 13, 218, 1, 1084, West, 1183
18, 28, 27, 7, 6, False, False, True, True, True, West, 4, True, True, True, True, 14, 13, 12, 16, 11, 15, 14, 13, South, North, East, West, 14, 15, 13, 13, 217, 1, 1183, West, 1282
19, 28, 27, 6, 6, True, True, True, False, True, West, 4, True, True, True, True, 14, 14, 12, 16, 11, 15, 13, 13, North, North, East, North, 16, 16, 14, 15, 216, 1, 1282, North, 1381
20, 28, 27, 6, 7, True, True, False, False, True, North, 4, True, True, True, True, 14, 15, 12, 15, 10, 15, 13, 14, North, South, West, North, 16, 14, 12, 14, 215, 1, 1381, North, 1480
21, 28, 27, 6, 8, True, True, False, False, True, North, 4, True, True, True, True, 15, 15, 12, 15, 10, 15, 13, 14, East, South, West, South, 16, 13, 11, 12, 214, 1, 1480, North, 1579
22, 28, 27, 6, 9, True, True, True, True, True, North, 4, True, True, True, True, 15, 16, 13, 15, 9, 15, 13, 13, North, East, West, North, 16, 13, 9, 12, 213, 1, 1579, North, 1678
23, 28, 27, 6, 10, True, True, False, False, True, North, 4, True, True, True, True, 15, 16, 12, 15, 8, 15, 13, 14, North, West, West, North, 15, 11, 7, 11, 212, 1, 1678, North, 1777
24, 28, 27, 6, 11, True, True, False, False, True, North, 4, True, True, True, True, 15, 16, 12, 15, 9, 15, 13, 14, North, West, East, North, 14, 10, 7, 11, 211, 1, 1777, North, 1876
25, 28, 27, 6, 12, True, True, False, False, True, North, 4, True, True, True, True, 15, 16, 12, 15, 8, 15, 13, 15, North, West, West, East, 13, 9, 5, 11, 210, 1, 1876, North, 1975
26, 28, 27, 6, 13, True, True, True, True, True, North, 4, True, True, True, True, 15, 16, 12, 15, 9, 15, 14, 15, North, West, East, South, 12, 8, 5, 9, 209, 1, 1975, East, 1974
27, 28, 27, 7, 13, False, False, True, True, True, East, 4, True, True, True, True, 15, 16, 12, 16, 8, 15, 14, 14, North, North, West, South, 11, 8, 3, 8, 209, 2, 1974, East, 1973
28, 28, 27, 8, 13, True, True, False, True, True, East, 4, True, True, True, True, 15, 17, 12, 17, 9, 15, 14, 14, North, North, East, South, 11, 8, 3, 7, 209, 3, 1973, Stop, 1972
29, 28, 27, 8, 13, True, True, False, True, True, East, 4, True, True, True, True, 15, 17, 12, 17, 9, 15, 14, 14, North, North, East, South, 11, 8, 3, 7, 209, 3, 1972, North, 1971
30, 28, 27, 8, 14, True, True, False, False, True, North, 4, True, True, True, True, 15, 18, 12, 18, 10, 15, 14, 14, North, North, East, South, 11, 8, 3, 7, 209, 2, 1971, North, 1970
31, 28, 27, 8, 15, False, True, True, False, True, North, 4, True, True, True, True, 16, 18, 12, 17, 10, 15, 14, 13, East, South, East, West, 11, 6, 2, 7, 209, 2, 1970, East, 1969
32, 28, 27, 9, 15, False, False, True, True, True, East, 4, True, True, True, True, 15, 18, 12, 17, 10, 15, 13, 13, West, South, East, West, 9, 5, 1, 6, 209, 3, 1969, East, 2168
33, 28, 27, 10, 15, False, False, True, True, True, East, 4, True, True, False, True, 16, 18, 12, 17, 4, 1, 13, 13, East, South, West, West, 9, 4, -1, 4, 209, 3, 2168, East, 2167
34, 28, 27, 11, 15, False, False, True, True, True, East, 4, True, True, False, True, 16, 18, 12, 16, 4, 1, 12, 13, East, South, West, West, 8, 2, -1, 2, 209, 3, 2167, East, 2166
35, 28, 27, 12, 15, True, False, True, True, True, East, 4, True, True, False, True, 15, 18, 12, 17, 4, 1, 11, 13, West, North, West, West, 6, 2, -1, 3, 209, 3, 2166, North, 2365
36, 28, 27, 12, 16, True, True, False, False, True, North, 4, True, False, False, True, 15, 18, 3, 1, 4, 1, 11, 13, West, Stop, West, West, 5, -1, -1, 4, 209, 2, 2365, North, 2364
37, 28, 27, 12, 17, True, True, False, False, True, North, 4, True, False, False, True, 15, 18, 3, 1, 3, 1, 11, 13, West, Stop, West, West, 4, -1, -1, 5, 209, 1, 2364, South, 2363
38, 28, 27, 12, 16, True, True, False, False, True, South, 4, True, False, False, True, 16, 18, 3, 1, 4, 1, 11, 13, East, Stop, East, East, 6, -1, -1, 3, 209, 2, 2363, South, 2362
39, 28, 27, 12, 15, True, False, True, True, True, South, 4, True, False, False, True, 16, 18, 3, 1, 5, 1, 12, 13, East, Stop, East, West, 7, -1, -1, 3, 209, 3, 2362, East, 2361
40, 28, 27, 13, 15, False, True, True, True, True, East, 4, True, False, False, True, 17, 18, 4, 1, 4, 1, 11, 13, East, East, West, West, 7, -1, -1, 5, 209, 4, 2361, South, 2360
41, 28, 27, 13, 14, True, True, True, False, True, South, 4, True, False, False, True, 16, 18, 3, 1, 3, 1, 10, 13, West, West, West, East, 7, -1, -1, 3, 209, 5, 2360, South, 2359
42, 28, 27, 13, 13, True, False, True, True, True, South, 4, True, False, False, True, 17, 18, 3, 1, 4, 1, 11, 13, East, West, East, East, 9, -1, -1, 1, 209, 5, 2359, West, 2558
43, 28, 27, 12, 13, False, False, True, True, True, West, 4, True, False, False, False, 17, 18, 3, 1, 3, 1, 7, 1, East, West, West, East, 10, -1, -1, -1, 209, 4, 2558, West, 2557
44, 28, 27, 11, 13, False, False, True, True, True, West, 4, True, False, False, False, 17, 18, 3, 1, 2, 1, 8, 1, East, West, West, East, 11, -1, -1, -1, 209, 4, 2557, West, 2556
45, 28, 27, 10, 13, False, False, True, False, True, West, 4, True, False, False, False, 18, 18, 4, 1, 2, 1, 9, 1, East, East, West, East, 13, -1, -1, -1, 209, 4, 2556, East, 2555
46, 28, 27, 11, 13, False, False, True, True, True, East, 4, True, False, False, False, 18, 18, 4, 1, 1, 1, 10, 1, East, East, West, East, 12, -1, -1, -1, 209, 4, 2555, East, 2554
47, 28, 27, 12, 13, False, False, True, True, True, East, 4, True, False, False, False, 18, 19, 3, 1, 1, 1, 10, 1, North, West, West, East, 12, -1, -1, -1, 209, 4, 2554, East, 2553
48, 28, 27, 13, 13, True, False, True, True, True, East, 4, True, False, False, False, 18, 19, 4, 1, 2, 1, 10, 1, North, East, East, West, 11, -1, -1, -1, 209, 5, 2553, North, 2552
49, 28, 27, 13, 14, True, True, True, False, True, North, 4, True, False, False, False, 18, 19, 5, 1, 2, 1, 9, 1, North, East, East, West, 10, -1, -1, -1, 209, 5, 2552, North, 2551
50, 28, 27, 13, 15, False, True, True, True, True, North, 4, True, False, False, False, 18, 18, 6, 1, 3, 1, 9, 1, South, East, East, West, 8, -1, -1, -1, 209, 4, 2551, East, 2550
51, 28, 27, 14, 15, False, True, True, True, True, East, 4, True, False, False, False, 17, 18, 7, 1, 4, 1, 8, 1, West, East, East, West, 6, -1, -1, -1, 209, 4, 2550, East, 2549
52, 28, 27, 15, 15, True, False, True, True, True, East, 4, True, False, False, False, 17, 18, 6, 1, 5, 1, 7, 1, West, West, East, West, 5, -1, -1, -1, 209, 3, 2549, North, 2548
53, 28, 27, 15, 16, True, True, False, False, True, North, 4, True, False, False, False, 18, 18, 7, 1, 4, 1, 6, 1, East, East, West, West, 5, -1, -1, -1, 209, 2, 2548, North, 2547
54, 28, 27, 15, 17, True, True, False, False, True, North, 4, True, False, False, False, 18, 19, 6, 1, 5, 1, 5, 1, North, West, East, West, 5, -1, -1, -1, 209, 1, 2547, North, 2646
55, 28, 27, 15, 18, False, True, True, False, True, North, 4, True, False, False, False, 18, 18, 6, 1, 5, 1, 5, 1, South, West, East, East, 3, -1, -1, -1, 208, 1, 2646, East, 2745
56, 28, 27, 16, 18, False, False, True, True, True, East, 4, True, False, False, False, 18, 19, 5, 1, 5, 1, 6, 1, North, West, East, East, 3, -1, -1, -1, 207, 1, 2745, East, 2844
57, 28, 27, 17, 18, False, False, True, True, True, East, 4, True, False, False, False, 18, 20, 4, 1, 6, 1, 6, 1, North, West, East, East, 3, -1, -1, -1, 206, 1, 2844, East, 2943
58, 28, 27, 18, 18, True, False, False, True, True, East, 4, True, False, False, False, 18, 20, 5, 1, 6, 1, 7, 1, North, East, East, West, 2, -1, -1, -1, 205, 1, 2943, North, 3142
1, 25, 14, 4, 12, False, True, True, True, True, Stop, 4, True, True, True, True, 9, 3, 11, 7, 19, 12, 22, 9, None, None, None, None, 14, 12, 15, 21, 121, 2, 0, Stop, -1
2, 25, 14, 4, 12, False, True, True, True, True, Stop, 4, True, True, True, True, 9, 3, 10, 7, 19, 12, 22, 9, Stop, West, Stop, North, 14, 11, 15, 20, 121, 2, -1, Stop, -2
3, 25, 14, 4, 12, False, True, True, True, True, Stop, 4, True, True, True, True, 8, 3, 10, 8, 18, 12, 22, 10, West, North, West, North, 13, 10, 14, 19, 121, 2, -2, Stop, -3
4, 25, 14, 4, 12, False, True, True, True, True, Stop, 4, True, True, True, True, 8, 3, 10, 7, 17, 12, 22, 11, West, South, West, West, 13, 11, 13, 18, 121, 2, -3, Stop, -4
5, 25, 14, 4, 12, False, True, True, True, True, Stop, 4, True, True, True, True, 7, 3, 10, 6, 16, 12, 21, 11, West, South, West, East, 12, 12, 12, 19, 121, 2, -4, East, -5
6, 25, 14, 5, 12, False, True, True, True, True, East, 4, True, True, True, True, 7, 3, 10, 5, 15, 12, 22, 11, West, South, West, South, 11, 12, 10, 19, 121, 1, -5, East, -6
7, 25, 14, 6, 12, False, True, True, True, True, East, 4, True, True, True, True, 7, 4, 10, 5, 14, 12, 22, 10, North, South, West, South, 9, 11, 8, 18, 121, 1, -6, East, 93
8, 25, 14, 7, 12, False, True, True, True, True, East, 4, True, True, True, True, 7, 5, 9, 5, 14, 12, 22, 10, North, West, West, South, 7, 9, 7, 17, 120, 1, 93, East, 192
9, 25, 14, 8, 12, False, True, True, True, True, East, 4, True, True, True, True, 8, 5, 9, 5, 14, 12, 22, 10, East, West, West, North, 7, 8, 6, 15, 119, 1, 192, West, 191
10, 25, 14, 7, 12, False, True, True, True, True, West, 4, True, True, True, True, 8, 4, 10, 5, 15, 12, 22, 11, South, East, East, South, 9, 10, 8, 17, 119, 1, 191, West, 190
11, 25, 14, 6, 12, False, True, True, True, True, West, 4, True, True, True, True, 8, 5, 9, 5, 16, 12, 22, 10, North, West, East, North, 9, 10, 10, 17, 119, 1, 190, West, 189
12, 25, 14, 5, 12, False, True, True, True, True, West, 4, True, True, True, True, 9, 5, 9, 4, 17, 12, 22, 11, East, South, East, South, 11, 12, 12, 19, 119, 1, 189, South, 288
13, 25, 14, 5, 11, True, True, True, True, True, South, 4, True, True, True, True, 9, 6, 9, 4, 17, 11, 22, 10, North, South, South, South, 9, 11, 12, 19, 118, 1, 288, South, 387
14, 25, 14, 5, 10, True, True, True, True, True, South, 4, True, True, True, True, 9, 6, 10, 4, 16, 11, 22, 9, North, East, West, South, 8, 11, 12, 19, 117, 1, 387, South, 386
15, 25, 14, 5, 9, True, True, True, True, True, South, 4, True, True, True, True, 9, 6, 9, 4, 16, 10, 22, 8, North, West, South, South, 7, 9, 12, 19, 117, 1, 386, South, 485
16, 25, 14, 5, 8, True, True, True, True, True, South, 4, True, True, True, True, 9, 7, 8, 4, 16, 10, 22, 7, North, West, South, West, 5, 7, 13, 17, 116, 1, 485, South, 584
17, 25, 14, 5, 7, True, True, True, True, True, South, 4, True, True, True, True, 9, 7, 7, 4, 16, 11, 21, 7, North, West, North, West, 4, 5, 15, 16, 115, 1, 584, South, 583
18, 25, 14, 5, 6, True, True, True, True, True, South, 4, True, True, True, True, 8, 7, 7, 4, 16, 11, 21, 7, West, West, North, West, 4, 4, 16, 17, 115, 1, 583, East, 582
19, 25, 14, 6, 6, True, True, True, True, True, East, 4, True, True, True, True, 8, 6, 7, 3, 16, 12, 21, 7, South, South, North, North, 2, 4, 16, 17, 115, 1, 582, East, 881
20, 25, 14, 7, 6, True, True, True, True, True, East, 4, False, True, True, True, 1, 1, 7, 3, 17, 12, 21, 8, Stop, South, East, West, -1, 3, 16, 15, 114, 1, 881, East, 980
21, 25, 14, 8, 6, True, True, True, True, True, East, 4, False, True, True, True, 1, 1, 7, 4, 17, 11, 20, 8, Stop, North, South, East, -1, 3, 14, 15, 113, 1, 980, East, 1079
22, 25, 14, 9, 6, True, True, True, True, True, East, 4, False, True, True, True, 1, 1, 8, 4, 17, 10, 21, 8, Stop, East, South, North, -1, 3, 12, 15, 112, 1, 1079, East, 1178
23, 25, 14, 10, 6, True, True, True, True, True, East, 4, False, True, True, True, 1, 1, 8, 5, 17, 9, 21, 9, Stop, North, South, North, -1, 3, 10, 14, 111, 1, 1178, South, 1277
24, 25, 14, 10, 5, True, True, True, True, True, South, 4, False, True, True, True, 1, 1, 8, 4, 17, 10, 21, 9, Stop, South, North, East, -1, 3, 12, 16, 110, 1, 1277, West, 1276
25, 25, 14, 9, 5, True, True, True, True, True, West, 4, False, True, True, True, 1, 1, 8, 5, 18, 10, 22, 9, Stop, North, East, North, -1, 1, 14, 18, 110, 2, 1276, West, 1475
26, 25, 14, 8, 5, True, True, True, True, True, West, 4, False, False, True, True, 1, 1, 3, 1, 18, 10, 22, 10, Stop, Stop, East, North, -1, -1, 15, 20, 110, 1, 1475, West, 1574
27, 25, 14, 7, 5, True, True, True, True, True, West, 4, False, False, True, True, 1, 1, 3, 1, 18, 10, 22, 11, Stop, Stop, East, South, -1, -1, 16, 20, 109, 1, 1574, West, 1673
28, 25, 14, 6, 5, True, True, True, True, True, West, 4, False, False, True, True, 1, 1, 3, 1, 18, 9, 22, 10, Stop, Stop, South, North, -1, -1, 16, 22, 108, 1, 1673, West, 1772
29, 25, 14, 5, 5, True, True, True, True, True, West, 4, False, False, True, True, 1, 1, 3, 1, 19, 9, 22, 11, Stop, Stop, East, East, -1, -1, 18, 24, 107, 1, 1772, East, 1771
30, 25, 14, 6, 5, True, True, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 18, 9, 23, 11, Stop, Stop, West, West, -1, -1, 16, 22, 107, 1, 1771, East, 1770
31, 25, 14, 7, 5, True, True, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 18, 9, 22, 11, Stop, Stop, West, East, -1, -1, 15, 22, 107, 1, 1770, East, 1769
32, 25, 14, 8, 5, True, True, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 18, 10, 23, 11, Stop, Stop, North, East, -1, -1, 15, 21, 107, 2, 1769, East, 1768
33, 25, 14, 9, 5, True, True, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 18, 10, 23, 11, Stop, Stop, North, East, -1, -1, 14, 20, 107, 2, 1768, East, 1767
34, 25, 14, 10, 5, True, True, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 18, 10, 23, 11, Stop, Stop, North, West, -1, -1, 13, 18, 107, 1, 1767, East, 1866
35, 25, 14, 11, 5, True, True, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 18, 9, 22, 11, Stop, Stop, South, East, -1, -1, 11, 18, 106, 1, 1866, East, 1965
36, 25, 14, 12, 5, True, True, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 19, 9, 23, 11, Stop, Stop, East, West, -1, -1, 11, 16, 105, 1, 1965, East, 1964
37, 25, 14, 13, 5, True, True, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 19, 9, 22, 11, Stop, Stop, East, West, -1, -1, 10, 15, 105, 2, 1964, East, 1963
38, 25, 14, 14, 5, True, True, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 19, 9, 22, 11, Stop, Stop, East, West, -1, -1, 9, 14, 105, 1, 1963, East, 2062
39, 25, 14, 15, 5, True, True, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 20, 9, 22, 11, Stop, Stop, East, East, -1, -1, 9, 14, 104, 1, 2062, East, 2161
40, 25, 14, 16, 5, True, True, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 20, 9, 23, 11, Stop, Stop, East, South, -1, -1, 8, 12, 103, 1, 2161, East, 2260
41, 25, 14, 17, 5, True, True, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 20, 10, 23, 10, Stop, Stop, North, North, -1, -1, 8, 12, 102, 1, 2260, North, 2359
42, 25, 14, 17, 6, True, True, True, True, True, North, 4, False, False, True, True, 1, 1, 3, 1, 20, 9, 23, 11, Stop, Stop, South, South, -1, -1, 6, 10, 101, 1, 2359, North, 2458
43, 25, 14, 17, 7, True, True, True, True, True, North, 4, False, False, True, True, 1, 1, 3, 1, 20, 9, 23, 10, Stop, Stop, South, South, -1, -1, 5, 9, 100, 1, 2458, North, 2557
44, 25, 14, 17, 8, True, True, True, True, True, North, 4, False, False, True, True, 1, 1, 3, 1, 19, 9, 23, 10, Stop, Stop, West, South, -1, -1, 3, 8, 99, 1, 2557, North, 2656
45, 25, 14, 17, 9, True, True, True, True, True, North, 4, False, False, True, True, 1, 1, 3, 1, 20, 9, 23, 10, Stop, Stop, East, South, -1, -1, 3, 6, 98, 1, 2656, East, 2755
46, 25, 14, 18, 9, True, True, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 20, 9, 23, 9, Stop, Stop, East, West, -1, -1, 2, 4, 97, 1, 2755, East, 3054
47, 25, 14, 19, 9, True, True, True, True, True, East, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 22, 9, Stop, Stop, Stop, East, -1, -1, -1, 4, 96, 1, 3054, East, 3153
48, 25, 14, 20, 9, True, True, True, True, True, East, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 23, 9, Stop, Stop, Stop, East, -1, -1, -1, 3, 95, 1, 3153, East, 3152
49, 25, 14, 21, 9, True, True, True, True, True, East, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 23, 9, Stop, Stop, Stop, North, -1, -1, -1, 3, 95, 1, 3152, East, 3151
50, 25, 14, 22, 9, True, True, True, True, True, East, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 23, 10, Stop, Stop, Stop, North, -1, -1, -1, 3, 95, 1, 3151, East, 3150
51, 25, 14, 23, 9, True, True, False, True, True, East, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 23, 11, Stop, Stop, Stop, North, -1, -1, -1, 3, 95, 2, 3150, Stop, 3149
52, 25, 14, 23, 9, True, True, False, True, True, East, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 23, 12, Stop, Stop, Stop, West, -1, -1, -1, 4, 95, 2, 3149, North, 3148
53, 25, 14, 23, 10, True, True, False, True, True, North, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 22, 12, Stop, Stop, Stop, West, -1, -1, -1, 3, 95, 1, 3148, North, 3147
54, 25, 14, 23, 11, True, True, False, True, True, North, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 22, 12, Stop, Stop, Stop, West, -1, -1, -1, 3, 95, 1, 3147, West, 3246
55, 25, 14, 22, 11, True, True, True, True, True, West, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 21, 12, Stop, Stop, Stop, South, -1, -1, -1, 1, 94, 1, 3246, West, 3445
1, 20, 16, 12, 10, True, True, True, True, True, Stop, 4, True, True, True, True, 5, 6, 5, 12, 13, 6, 13, 12, None, None, None, None, 11, 9, 5, 3, 1, 7, 0, Stop, -1
2, 20, 16, 12, 10, True, True, True, True, True, Stop, 4, True, True, True, True, 5, 6, 5, 12, 13, 6, 13, 12, Stop, Stop, Stop, Stop, 11, 9, 5, 3, 1, 7, -1, Stop, -2
3, 20, 16, 12, 10, True, True, True, True, True, Stop, 4, True, True, True, True, 5, 6, 5, 12, 13, 6, 13, 12, Stop, Stop, Stop, Stop, 11, 9, 5, 3, 1, 7, -2, Stop, -3
4, 20, 16, 12, 10, True, True, True, True, True, Stop, 4, True, True, True, True, 5, 6, 5, 12, 13, 6, 13, 12, Stop, Stop, Stop, Stop, 11, 9, 5, 3, 1, 7, -3, Stop, -4
5, 20, 16, 12, 10, True, True, True, True, True, Stop, 4, True, True, True, True, 5, 6, 5, 12, 13, 6, 13, 12, Stop, Stop, Stop, Stop, 11, 9, 5, 3, 1, 7, -4, North, -5
6, 20, 16, 12, 11, True, True, True, True, True, North, 4, True, True, True, True, 5, 6, 5, 12, 13, 6, 13, 12, Stop, Stop, Stop, Stop, 12, 8, 6, 2, 1, 8, -5, North, -6
7, 20, 16, 12, 12, True, True, True, True, True, North, 4, True, True, True, True, 5, 6, 5, 12, 13, 6, 13, 12, Stop, Stop, Stop, Stop, 13, 7, 7, 1, 1, 9, -6, East, 193
8, 20, 16, 13, 12, True, True, True, True, True, East, 4, True, True, True, False, 5, 6, 5, 12, 13, 6, 7, 1, Stop, Stop, Stop, Stop, 14, 8, 6, -1, 1, 8, 193, East, 192
9, 20, 16, 14, 12, True, True, True, True, True, East, 4, True, True, True, False, 5, 6, 5, 12, 13, 6, 7, 1, Stop, Stop, Stop, Stop, 15, 9, 7, -1, 1, 7, 192, West, 191
10, 20, 16, 13, 12, True, True, True, True, True, West, 4, True, True, True, False, 5, 6, 5, 12, 13, 6, 7, 1, Stop, Stop, Stop, Stop, 14, 8, 6, -1, 1, 8, 191, West, 190
11, 20, 16, 12, 12, True, True, True, True, True, West, 4, True, True, True, False, 5, 6, 5, 12, 13, 6, 7, 1, Stop, Stop, Stop, Stop, 13, 7, 7, -1, 1, 9, 190, West, 189
12, 20, 16, 11, 12, True, True, True, True, True, West, 4, True, True, True, False, 5, 6, 5, 12, 13, 6, 7, 1, Stop, Stop, Stop, Stop, 12, 6, 8, -1, 1, 10, 189, West, 188
13, 20, 16, 10, 12, True, True, True, True, True, West, 4, True, True, True, False, 5, 6, 5, 12, 13, 6, 7, 1, Stop, Stop, Stop, Stop, 11, 5, 9, -1, 1, 11, 188, West, 187
14, 20, 16, 9, 12, True, True, True, True, True, West, 4, True, True, True, False, 5, 6, 5, 12, 13, 6, 7, 1, Stop, Stop, Stop, Stop, 10, 4, 10, -1, 1, 12, 187, West, 186
